"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"COX7C","COX7C","oligo1","turquoise",0.0484597433509175,0.114630075454012,0.0229380048508993,0.0203634404382932,0.0180392303252656,0.0327724570168244,0.0730102390459933,0.0316472818943603
"RASA1","RASA1","grey","grey",0.293980184820702,0.2121798610384,0.231611579230718,0.240951909691034,0.245186473035221,0.235036677776109,0.229263785268503,0.232932067697662
"CCNH","CCNH","oligo5","yellow",0.295857909567529,0.233476017977456,0.259949535786634,0.172513206950361,0.212747269163578,0.353693587987258,0.210268472784426,0.22368801164002
"TMEM161B","TMEM161B","oligo2","blue",0.125953199275944,0.069218228046425,0.135185905791436,0.113093081751831,0.0976162293175049,0.110652804534846,0.0603590833870735,0.0755735548660246
"TMEM161B-AS1","TMEM161B-AS1","grey","grey",0.283035240101703,0.155884589771122,0.254350046580281,0.252438949096844,0.242414851423796,0.230593967371444,0.127839562103168,0.201610355253536
"LINC00461","LINC00461","oligo5","yellow",0.0641132712494427,0.0624544826403144,0.0401328570509059,-0.00333307386446527,0.033163201806112,0.132505554279965,0.0562775457108586,0.0572113064249031
"MEF2C","MEF2C","grey","grey",0.0196359651488933,0.0200183778167859,0.0235966824603883,0.0102602868718313,0.0108014177459234,0.0267775028053418,0.02118669225602,0.0177680718852677
"CETN3","CETN3","grey","grey",0.121012561116916,0.0715599337974883,0.114746979954302,0.113259435382261,0.104666040938705,0.0931109861263306,0.0635952380003549,0.0884495758227438
"MBLAC2","MBLAC2","grey","grey",0.0719053368814879,0.0554696739602139,0.0633729958553844,0.0588193885558029,0.0508024616916475,0.0619168868511116,0.0491525708570424,0.0523567018515375
"POLR3G","POLR3G","grey","grey",0.140332206435053,0.0814446035430993,0.13607989332137,0.143389344616244,0.12866381766759,0.0953869517648344,0.0714065440569363,0.107516014836415
"LYSMD3","LYSMD3","grey","grey",0.0823177440161585,0.0870050417352443,0.0650652695801822,0.0569674019276165,0.0643611639475748,0.0701457051403519,0.0780969759003896,0.0568318828929837
"ADGRV1","ADGRV1","grey","grey",0.064285575937675,0.0319971705763781,0.0534651183454019,0.0681957546800689,0.0677149060917065,0.0271364065804064,0.0301405491424871,0.0544152557092333
"ARRDC3","ARRDC3","oligo1","turquoise",0.0935671590154125,0.0986542747836478,0.0815908734897223,0.0695039111465766,0.0648429365520261,0.0795624148288416,0.0829818546183742,0.0609183381870916
"FAM172A","FAM172A","oligo3","brown",0.35178594585469,0.181037028949914,0.342168004913658,0.349808611825472,0.318281209527514,0.28136977340549,0.163358250318987,0.250454691303867
"KIAA0825","KIAA0825","grey","grey",0.104061680310401,0.0542312105042052,0.0951435739808711,0.0788660520649311,0.0899050662982467,0.0973474731770581,0.0297307944498398,0.0671199862085936
"SLF1","SLF1","grey","grey",0.0649085239040469,0.0438360292555723,0.0641490475247986,0.0549348658483242,0.0450309731194279,0.0543928082213928,0.0466001569550834,0.0478984061867353
"TTC37","TTC37","grey","grey",0.239667810408318,0.148880192288497,0.218344615021606,0.215944427166893,0.200422223747512,0.179257099506752,0.121978412464619,0.175087617935047
"ARSK","ARSK","grey","grey",0.0528972199757577,0.0564501229837261,0.0471419935769541,0.0374585844902629,0.0421480100065362,0.0502054915762416,0.0419650045488613,0.0375395982483984
"RHOBTB3","RHOBTB3","oligo1","turquoise",0.150738930728353,0.170493175992817,0.142875630682454,0.076476830477599,0.0953422853251642,0.176251027677807,0.112921148067559,0.104961822972299
"GLRX","GLRX","grey","grey",0.0839159280875659,0.122086479269085,0.0467735480462314,0.0293578726386323,0.0300280404352597,0.0699775817756017,0.116327173346794,0.0737368782624645
"ELL2","ELL2","grey","grey",0.319857317869807,0.204574774871674,0.279777605620334,0.27620755748952,0.285979437177173,0.290097555001633,0.155023678150845,0.246039141738773
"AC104123.1","AC104123.1","grey","grey",0.0876005931429733,0.0717049662688666,0.0820347157561921,0.0652877189977402,0.0815617168757854,0.082735207640527,0.050700556690666,0.0740925786334698
"CAST","CAST","grey","grey",0.17022908012133,0.115848563580616,0.152112679818597,0.142162454673929,0.146506784933482,0.148634828340365,0.0961599451507956,0.126938820140114
"ERAP1","ERAP1","grey","grey",0.0921551415223029,0.0884317651351805,0.0867187300540479,0.0781150318179393,0.0730185237819443,0.0754174028840805,0.0729181699902798,0.0720702854564087
"AC009126.1","AC009126.1","grey","grey",0.0975793429222866,0.0311223009920747,0.0923086429318328,0.102187760898309,0.0941117118747342,0.0816922838687087,0.0248849719778695,0.0644086015733894
"ERAP2","ERAP2","grey","grey",0.0453484435056319,0.0461821253378016,0.0500151118915227,0.0371244405343244,0.0368039818484115,0.0417783429572557,0.0340907396574743,0.043178924711606
"LNPEP","LNPEP","grey","grey",0.190036866631153,0.133956091896467,0.184435987338749,0.179589433600271,0.164078989457637,0.136108151733922,0.0958856944821892,0.146781206209814
"LIX1-AS1","LIX1-AS1","grey","grey",0.0947949996206703,0.0472381301456503,0.0916720240130494,0.0869299022315429,0.0802848629142045,0.0750845992682631,0.0517682848249497,0.0751932772581662
"RIOK2","RIOK2","grey","grey",0.0495586786130501,0.0474772984940327,0.0481398389886879,0.0390881379718984,0.029992420345456,0.0341833480263452,0.0337328160769571,0.0439997910298175
"CHD1","CHD1","grey","grey",0.178353587618496,0.102973224344296,0.154837966351413,0.131256675526637,0.139536768414756,0.160884743703328,0.0881580580890213,0.132702214801723
"LINC02062","LINC02062","oligo2","blue",0.148790506106387,0.0888082128567615,0.156982714836797,0.122629829761185,0.11531781417127,0.135775530567594,0.0713751828417292,0.100800521889408
"FAM174A","FAM174A","grey","grey",0.0617349030023957,0.0787133931018592,0.0609267158095617,0.0409463429813718,0.0409139389583621,0.0475013369944651,0.0551139557974113,0.0558134888985245
"GIN1","GIN1","grey","grey",0.105084120242633,0.0780757957950497,0.0987390352887133,0.0974731435198941,0.0841964198246243,0.0764202918763447,0.0776204815451485,0.0798728304459853
"PPIP5K2","PPIP5K2","oligo3","brown",0.198923698538229,0.0985208256015919,0.202827589362302,0.205379749145825,0.175090856201824,0.139010861631552,0.0854949717009955,0.127612364069324
"C5orf30","C5orf30","grey","grey",0.13839461985703,0.110929121531193,0.131774811115508,0.118641793878671,0.114958807489586,0.124523755958783,0.0830618160083131,0.109018809210999
"NUDT12","NUDT12","grey","grey",0.0773154464584127,0.0866462173917872,0.0622566261756653,0.0566568645731856,0.0583197141291935,0.05637336000354,0.077626610648811,0.0649813206164955
"FBXL17","FBXL17","oligo3","brown",0.265107958677761,0.106504598301065,0.26541484460028,0.288919213305579,0.250017188257411,0.169391886459977,0.0907120113003665,0.182347437929796
"FER","FER","grey","grey",0.231098450360688,0.139289198904811,0.224272416401048,0.200108111787642,0.198440000028877,0.2135759445427,0.122417023965323,0.168326327673036
"PJA2","PJA2","oligo1","turquoise",0.207286734761142,0.213814568828989,0.178885352108987,0.153319648546871,0.168289814429907,0.176572556673731,0.161425167122583,0.162155676855147
"MAN2A1","MAN2A1","oligo3","brown",0.507028732039233,0.251158551281258,0.479346994129391,0.509939603646392,0.463025885391309,0.395102750508593,0.202522277689006,0.340366235398508
"TMEM232","TMEM232","oligo3","brown",0.131503849760247,0.0387598707160879,0.135035095878857,0.149604463555889,0.130872659354835,0.0972859319906994,0.0390048462812108,0.0880068642837277
"SLC25A46","SLC25A46","oligo2","blue",0.158210365275107,0.129058083107899,0.173955583007502,0.143530415578459,0.129189348532869,0.133477313541535,0.0993858117560488,0.112515983001636
"WDR36","WDR36","grey","grey",0.0929627518212271,0.0643150749624044,0.087159725400632,0.0687011131376381,0.0592231544515198,0.0787611669432473,0.0525195754990128,0.0584703649394727
"STARD4","STARD4","grey","grey",0.109161682458984,0.0725275557024438,0.0818952409661749,0.108380478515037,0.106372286587338,0.0644078221242843,0.0639780080829196,0.0904557478392036
"EPB41L4A","EPB41L4A","oligo4","green",0.138565572522586,0.0352604092228362,0.121830277705562,0.143815760573337,0.135408299859209,0.110854941338422,0.0358710970470738,0.0848520218238456
"APC","APC","grey","grey",0.230840040618443,0.13690817855932,0.211656628733846,0.207967981444272,0.205929825139904,0.177922259223813,0.115488170433498,0.169277255789415
"SRP19","SRP19","grey","grey",0.138402688221841,0.0908929227887511,0.117199002049163,0.114831732350195,0.114404701622934,0.0985219313196495,0.0684982703749687,0.0921679145871064
"REEP5","REEP5","oligo1","turquoise",0.14857112543706,0.206416284973817,0.120346316938678,0.10722061573249,0.105772681888229,0.101497139129118,0.174450183161245,0.119887409141384
"DCP2","DCP2","oligo2","blue",0.0883559551645509,0.0612921126356457,0.091570292179421,0.0829045779303949,0.0737628979348864,0.0628811669921268,0.0507967049967018,0.0618342499381077
"YTHDC2","YTHDC2","grey","grey",0.203231484737097,0.107603268045748,0.193978686193642,0.193107539188457,0.188080813124565,0.151751892461404,0.0983608770454491,0.142120187305509
"TRIM36","TRIM36","oligo3","brown",0.120410843680332,0.0522263927728089,0.136105290475278,0.204475430420982,0.144926202614344,-0.00548928985487448,0.0524153448132909,0.0891702140093557
"PGGT1B","PGGT1B","grey","grey",0.132956552150735,0.0822310813562212,0.13724193905878,0.134414555939929,0.109821501292305,0.094682860454419,0.0773718149885355,0.0881960170123262
"CCDC112","CCDC112","grey","grey",0.121118562372948,0.0773681226608152,0.126315828154352,0.136918444807984,0.115456639991065,0.0676324641084406,0.0627182110112448,0.0777749094877067
"FEM1C","FEM1C","grey","grey",0.100889304841027,0.0872902144129163,0.0796576968477909,0.0879470275508707,0.0832403035072759,0.063522858329408,0.0550698178265044,0.0865932210565056
"TMED7-TICAM2","TMED7-TICAM2","oligo1","turquoise",0.0820134407350031,0.122931455984765,0.0617622955283382,0.0651037319594812,0.0594819933019998,0.0509190159103492,0.0900589944769183,0.0625972733825182
"ATG12","ATG12","grey","grey",0.103501718967965,0.0724745757373034,0.0950940376232397,0.0966200677482429,0.0904605578788778,0.0799430089305713,0.0674019690983742,0.0890899556799873
"AP3S1","AP3S1","grey","grey",0.149069886943854,0.0759934110911632,0.139033917418624,0.139206141334196,0.132741517422366,0.112681413794086,0.0432812582181177,0.101298718422722
"COMMD10","COMMD10","oligo3","brown",0.244111761188081,0.110208134827042,0.244311892440455,0.254158630156236,0.215812935335971,0.181458317060008,0.0865167871661252,0.164192013947209
"SEMA6A","SEMA6A","oligo3","brown",0.348472942061219,0.186174499817066,0.31228349198457,0.342381603231583,0.329992537508643,0.291186516294692,0.163667260205269,0.246442599600506
"SEMA6A-AS1","SEMA6A-AS1","oligo6","red",0.154292889589224,0.163448113293745,0.087472135420208,0.110999084824756,0.111522027605445,0.110035666858353,0.253561455894906,0.14583718595683
"DTWD2","DTWD2","grey","grey",0.088493027502796,0.0602638064136348,0.0877471653115756,0.0866433953579929,0.0737797580849209,0.0633653294220144,0.0592603439797737,0.0622442317630024
"AC008629.1","AC008629.1","oligo3","brown",0.112057893698852,0.0349751285051969,0.119067678505853,0.125328925978817,0.102602798153467,0.0674138816445471,0.0280187891823765,0.0649407879976541
"DMXL1","DMXL1","oligo3","brown",0.322407504433715,0.180927793019087,0.334918594938273,0.336482195432807,0.288875870720143,0.225389727857718,0.135280822758814,0.214797018931479
"HSD17B4","HSD17B4","oligo2","blue",0.291754865022896,0.156174037608862,0.312422155799203,0.29469924655743,0.261847440119606,0.243117571717689,0.130783075992388,0.204220171905247
"SRFBP1","SRFBP1","grey","grey",0.166128638597921,0.111789557232997,0.155502553029822,0.157033637250559,0.148451232758392,0.116760159055666,0.0846876583499237,0.128334517558603
"SNX2","SNX2","grey","grey",0.163127276567394,0.105628473466674,0.154354544696507,0.156203314900637,0.137401669037947,0.102148445853039,0.0890977707516803,0.122453189999469
"SNX24","SNX24","oligo3","brown",0.236695911153431,0.0970789818103953,0.248481500632183,0.293523859723419,0.223306496924606,0.10873614960087,0.0992685085415973,0.148698829573299
"PRDM6","PRDM6","oligo3","brown",0.0851719994112286,0.0355080025157093,0.0906831478171025,0.111833926595752,0.081645784218184,0.0313147016996117,0.0249857646757856,0.055050698318408
"CEP120","CEP120","oligo2","blue",0.0791541218395075,0.0534830069894912,0.0859787131044426,0.0655596476825228,0.0594261166729821,0.0840416093554253,0.0387794317508232,0.053768429069511
"CSNK1G3","CSNK1G3","grey","grey",0.139706613130365,0.0850183809464071,0.138924986257189,0.13152556516667,0.117869537713227,0.101853435175818,0.06772420729483,0.104059835323848
"LINC01170","LINC01170","grey","grey",0.175479035983093,0.067326208177503,0.165987692683401,0.17356418439205,0.173922064684451,0.169050307534212,0.0582520367702664,0.128585884571193
"ZNF608","ZNF608","grey","grey",0.249131524175403,0.144061252413654,0.205861187474397,0.211542643475473,0.223848925461342,0.232472960237929,0.1361279356268,0.1959906906188
"LINC02240","LINC02240","grey","grey",0.071457726090585,0.0766054620279679,0.0320146330406684,0.0516449504180839,0.0473597512325624,0.0344267796524017,0.100828275957496,0.0586023500556883
"GRAMD2B","GRAMD2B","oligo5","yellow",0.138617176892869,0.071248265737682,0.137346106657336,0.102572707633016,0.115000961567273,0.183751566284123,0.0659990310456271,0.0899939761209522
"ALDH7A1","ALDH7A1","grey","grey",0.134193050553142,0.0854231987594857,0.121494477964803,0.116304839081818,0.113463596508093,0.105556148577348,0.0817873028877764,0.0923969384362448
"PHAX","PHAX","oligo1","turquoise",0.066781775748599,0.0846116659529602,0.0568907144612218,0.0460671891227712,0.0473151730336909,0.0491259033034761,0.0695016276839779,0.0416763594042993
"MEGF10","MEGF10","oligo3","brown",0.342390013440466,0.17766336308871,0.331026986853086,0.339555659773172,0.32018275785588,0.272826754090213,0.145890201853152,0.249669616721543
"PRRC1","PRRC1","oligo2","blue",0.0939329592576045,0.0640909207561057,0.108071267576754,0.0951439233074277,0.0757144357751692,0.0618327797703518,0.0462935156037978,0.0500602588065603
"LINC01184","LINC01184","grey","grey",0.214844970527425,0.114427349979186,0.215728202963927,0.215240041944971,0.188032089977428,0.165345831692296,0.0998013476768466,0.14526978300793
"SLC12A2","SLC12A2","oligo1","turquoise",0.319690212533087,0.294548701505891,0.276389436584342,0.27054405579422,0.270845170973605,0.263553430222584,0.235765863139847,0.254242687008814
"SLC27A6","SLC27A6","grey","grey",0.111154574058074,0.0470288345816352,0.0980535439199751,0.11509106356288,0.0884297732634825,0.055467942669802,0.0542994001569315,0.0684809779876403
"ISOC1","ISOC1","grey","grey",0.0461282372488455,0.0589194000268948,0.0347708014871417,0.0298062086880912,0.0371429555630518,0.0343680185337902,0.0484064293201305,0.0402577790378438
"CHSY3","CHSY3","oligo5","yellow",-0.00966241962521262,0.0150715793992155,-0.00537913065026337,-0.0456192955425501,-0.0250835074319997,0.0392949773583314,0.0280614548527655,-0.0162319668616608
"HINT1","HINT1","oligo1","turquoise",0.0805198067290127,0.146486183960947,0.0409922948991723,0.0328810006191929,0.0410186633125833,0.0600617017610648,0.129897847760278,0.0803433562714288
"LYRM7","LYRM7","grey","grey",0.105471782491399,0.0918605585503904,0.102457160823296,0.079902825726247,0.0849334922589794,0.0924519687634929,0.0655419048489638,0.0810378867952589
"CDC42SE2","CDC42SE2","oligo5","yellow",0.208939060710193,0.145187088941824,0.197911306778477,0.146141415461847,0.161112245576746,0.248037784874523,0.110722306848247,0.143252668897207
"RAPGEF6","RAPGEF6","grey","grey",0.0753533804057266,0.0878599093135019,0.0729701291381022,0.058964735294603,0.0611152789035349,0.0658063012289791,0.0883939346577472,0.0669174193588606
"SLC22A5","SLC22A5","grey","grey",0.0346273783896794,0.0308721980695971,0.0367621492711723,0.0356268800738499,0.0358296666462026,0.025864386327577,0.0221198292737662,0.0288629276777308
"AC116366.3","AC116366.3","oligo2","blue",0.138609664798891,0.0874567532236909,0.161287923030478,0.119008517907038,0.11856503565973,0.135126657788674,0.0631591093939091,0.0988840607423143
"TH2LCRR","TH2LCRR","grey","grey",0.0665889596096572,0.0804088004193633,0.0382408314102455,0.0430453315850556,0.0378496381957721,0.0388671275990644,0.0985207312722829,0.0673141445792619
"AC004039.1","AC004039.1","oligo6","red",0.0785928895734992,0.124916477577217,0.0392682743551868,0.0389782084632653,0.0366693572892748,0.0467814202890576,0.200060479208528,0.0786800580036215
"KIF3A","KIF3A","grey","grey",0.179447300028534,0.118230005107614,0.163201345409722,0.157590549185439,0.152569469145749,0.134915179347707,0.106264964819271,0.120153481210953
"SEPT8","SEPT8","grey","grey",0.262659443056622,0.236116666438535,0.228054151684859,0.254097545278556,0.236196669543117,0.16369585117162,0.18571995119312,0.20087322137642
"SOWAHA","SOWAHA","grey","grey",0.105447965580628,0.0967646755916419,0.0930388475139904,0.10180229301859,0.0764017098538998,0.0520378628527347,0.0779424051021166,0.0917986023848254
"SHROOM1","SHROOM1","grey","grey",0.125031870783009,0.0914571213129698,0.119946426764177,0.119953572942832,0.10456960337533,0.080119041148325,0.058598736798259,0.0935878171689105
"UQCRQ","UQCRQ","grey","grey",0.0706020657396798,0.0849205862247859,0.0439254802065705,0.055430307497927,0.0549186001287271,0.0327432886668976,0.0730542452669528,0.058211786223366
"AFF4","AFF4","grey","grey",0.221532455000171,0.141759611632805,0.205717830128429,0.205064627544888,0.194462153385828,0.156852550742014,0.102261912939097,0.156167776783272
"ZCCHC10","ZCCHC10","grey","grey",0.0779421853307206,0.0563420854060248,0.0749594153883174,0.0710513617156534,0.0655593927279817,0.0483701665740896,0.0460338422981903,0.0397966427747041
"HSPA4","HSPA4","grey","grey",0.128783561030323,0.12916454272671,0.109782838279138,0.105904783549637,0.111180210964283,0.0817367520441186,0.092403599927436,0.091439936396631
"C5orf15","C5orf15","oligo1","turquoise",0.124649459281233,0.112301534312549,0.106310123147287,0.0999058916199875,0.0941776518775811,0.106849023680949,0.100797567075719,0.0951123010636478
"VDAC1","VDAC1","oligo1","turquoise",0.065090307232291,0.101236295665285,0.0419534292411512,0.0497194970580565,0.0563826882120784,0.0369515886305097,0.0788490962824668,0.0600796783659595
"SKP1","SKP1","oligo1","turquoise",0.113589016930415,0.163293687625416,0.0867980026233664,0.0662789542412257,0.0647137615065446,0.0979337090052303,0.127649742466786,0.0883379498783545
"CDKL3","CDKL3","grey","grey",0.145327292421777,0.0799649181753307,0.135635248211161,0.132320877990136,0.127528651507492,0.115309888969605,0.0621186348197714,0.101601143840057
"UBE2B","UBE2B","grey","grey",0.161434203099503,0.145711900598654,0.11839081844064,0.114530577526922,0.135829720488938,0.123281447793358,0.0880670016168269,0.112800881284858
"JADE2","JADE2","grey","grey",0.157953888458222,0.109298476938429,0.136290893294581,0.138839636430629,0.140729894680309,0.108818799261502,0.0711188817386333,0.120298077497819
"SAR1B","SAR1B","grey","grey",0.137983352085404,0.183755569275223,0.0982980004128644,0.0970956194697638,0.10312802202801,0.085601926911613,0.161066533146958,0.123330191869663
"SEC24A","SEC24A","grey","grey",0.120757832908976,0.0692743012169408,0.11610507507196,0.110143529423156,0.114193079893833,0.0964755642210733,0.0502653901790994,0.0789072711606332
"CAMLG","CAMLG","grey","grey",0.066743338064262,0.091006595985436,0.0571595499302676,0.0477832824390335,0.0486894221984943,0.049733420541822,0.0630213670289571,0.0514447044886562
"DDX46","DDX46","oligo2","blue",0.197728549705262,0.12510560987357,0.212285931695546,0.177565910916024,0.156790657281926,0.137566061950328,0.10172738077973,0.141189381893714
"C5orf24","C5orf24","oligo1","turquoise",0.0851978060875808,0.13975278488995,0.0779390994000053,0.0609545193920029,0.05560192912565,0.0670525669502847,0.0982050168327314,0.0730730221209884
"TXNDC15","TXNDC15","grey","grey",0.107660164049905,0.0817983118950151,0.101676537523696,0.0928326501249001,0.0961556559503086,0.0891188288275197,0.0584636233876995,0.0871023340709306
"PCBD2","PCBD2","oligo2","blue",0.0861534393253623,0.0510100138635273,0.0942621852636027,0.0850196272090854,0.0840585536701951,0.0669935736497041,0.0454889329516592,0.0738344411084589
"H2AFY","H2AFY","oligo2","blue",0.135442506351843,0.0887828069477609,0.151245023956751,0.126736234000984,0.121262431477292,0.11156320590207,0.0609042006370803,0.0942617346996754
"SLC25A48","SLC25A48","oligo7","black",0.253067672482847,0.135502183108105,0.184101385782577,0.219506837435852,0.213375623028139,0.201909334150468,0.131408905832237,0.279560868988201
"SMAD5","SMAD5","oligo1","turquoise",0.158873484971555,0.119803399421593,0.160804372095997,0.123741529821289,0.12777316579085,0.153071608512037,0.0867746641455821,0.11983956007295
"SPOCK1","SPOCK1","oligo5","yellow",0.47286365743226,0.311039022220145,0.464459073549622,0.353969842389015,0.410372467827255,0.551470973654482,0.247481076684987,0.345235116896984
"KLHL3","KLHL3","grey","grey",0.205299787004785,0.111759730139499,0.18435668314635,0.179266019238479,0.174027837337577,0.187246754729659,0.0997146908807924,0.150393272244025
"HNRNPA0","HNRNPA0","grey","grey",0.104588512952071,0.109057829396856,0.0902526874644051,0.0787208453433599,0.0851675368210673,0.0844835799020561,0.0775568072277288,0.0824315475616701
"AC106791.1","AC106791.1","grey","grey",0.191585734615915,0.101084758214254,0.171084206489278,0.17047109767055,0.167839172440136,0.182649409549408,0.09392629524831,0.128725523890999
"MYOT","MYOT","grey","grey",0.0893331828494722,0.0889966084477228,0.0562770223792189,0.0512003769346045,0.0580481597728666,0.0833618841272076,0.0801148288473558,0.0702318919257738
"PKD2L2","PKD2L2","grey","grey",0.0801780173103675,0.0918870614957416,0.0461398277645234,0.0525153878000439,0.0553549270791118,0.0577774156850847,0.11285172765419,0.0781577150424257
"FAM13B","FAM13B","grey","grey",0.317797451435209,0.175182032431063,0.272074957088948,0.259476923783884,0.256304635456196,0.278787181070555,0.151924553234859,0.217891701496617
"BRD8","BRD8","grey","grey",0.113835749137295,0.0877317466346769,0.096936954574015,0.0926447977967531,0.083282974811841,0.0796167645196011,0.0649041396748908,0.0722915706818169
"CDC23","CDC23","grey","grey",0.0815530854024373,0.0818120914338897,0.0731614630747292,0.0628011243426086,0.0581817546709807,0.0621712982826417,0.0739223069086041,0.0604739977495951
"FAM53C","FAM53C","oligo2","blue",0.0928765991914036,0.0676097425650125,0.0879363470067346,0.0817535451045578,0.0764805306137727,0.0641548484766834,0.059991338469537,0.0795215538639689
"KDM3B","KDM3B","grey","grey",0.16204733485336,0.077282039948651,0.154054313394263,0.147482363952913,0.139788252923388,0.12562803377394,0.0660101283180101,0.105162853345911
"ETF1","ETF1","grey","grey",0.0899363167060256,0.0622619747008104,0.0863057241584256,0.0738051725996969,0.0692329262033144,0.0576999477751807,0.0252104222481414,0.0680775291639805
"HSPA9","HSPA9","oligo1","turquoise",0.130346351197691,0.147340788693368,0.107788564204019,0.098328684212043,0.110277410241983,0.0949067308098779,0.104649287688282,0.109946560924312
"CTNNA1","CTNNA1","grey","grey",0.31034282886654,0.227934264800264,0.251507628390204,0.25894458464297,0.270514115840871,0.265897747062608,0.181644556267775,0.237426107198352
"LRRTM2","LRRTM2","grey","grey",0.100722142367309,0.0816841595794203,0.0994464963936192,0.0822969115360667,0.0881618877997292,0.107031377116973,0.0696860388378921,0.0764762990316819
"SIL1","SIL1","grey","grey",0.178806827180349,0.0861554484664975,0.178640437322723,0.161730358725127,0.142773820746793,0.150116665222999,0.0705615073787172,0.116149962744683
"PAIP2","PAIP2","grey","grey",0.159532087454205,0.120399042062825,0.135989335560661,0.128787187217979,0.132471096793724,0.13410809797463,0.0794951070517059,0.116074940271118
"DNAJC18","DNAJC18","oligo1","turquoise",0.0820115965216288,0.0950988157983943,0.0847381890455879,0.0589661661602003,0.0548964590233704,0.0785626327154181,0.0716560101676264,0.0666874115349155
"UBE2D2","UBE2D2","grey","grey",0.184101537022234,0.0995280379148361,0.155044433825348,0.165848248562934,0.180403622720867,0.12736935525878,0.0654781342297371,0.141735038743128
"CXXC5","CXXC5","grey","grey",0.146919175550387,0.144279869560853,0.112708583793124,0.134703604931753,0.151264946824328,0.0923089621409229,0.0804406304359556,0.132181162233044
"PSD2","PSD2","grey","grey",0.131906059755407,0.0988392641302251,0.125602158929203,0.127646396937082,0.128253603606466,0.0828329647093868,0.0699118337376922,0.110272139394451
"NRG2","NRG2","grey","grey",0.0727805894396083,0.0286187634399864,0.0549516558174989,0.0636674815806933,0.0746188994565662,0.0424906803476499,0.0296872146700647,0.0551304169917909
"PURA","PURA","oligo1","turquoise",0.157769110472517,0.144487511857961,0.147564952613622,0.128623337687596,0.130935411050373,0.121695262429634,0.0984520757312554,0.100812232005965
"IGIP","IGIP","oligo1","turquoise",0.0619794002811947,0.0890097263412287,0.0509753683879652,0.0483801403151269,0.0487998092990808,0.0401360675639006,0.0573033531081149,0.0511244766776991
"CYSTM1","CYSTM1","grey","grey",0.0850266835950001,0.103828435025538,0.0617674276757465,0.071529306222782,0.0708380887581111,0.0412992149210552,0.1046292275607,0.0792066042831905
"PFDN1","PFDN1","grey","grey",0.12729769352253,0.0855346005163079,0.11628856951807,0.118751019272274,0.107467277743066,0.0946971865240501,0.0840995958022536,0.096467315339674
"AC008438.1","AC008438.1","grey","grey",0.0765970104858038,0.0348885928037211,0.0629609408326443,0.0732682530940086,0.0694736199912117,0.0360282929477334,0.0337168305408569,0.0513867616963012
"SRA1","SRA1","grey","grey",0.0614018775296992,0.0584137682692745,0.0443950549979438,0.0371927334396017,0.0308471710427455,0.0360020136012798,0.0554514974966057,0.0596425173473425
"APBB3","APBB3","grey","grey",0.0562020067086506,0.04242177017859,0.0577964114405857,0.0591908561500422,0.0534843781564339,0.0375376688812825,0.0335959917377669,0.0328670252191899
"NDUFA2","NDUFA2","oligo1","turquoise",0.0502019488487922,0.0912723309223156,0.0346295025621809,0.0222698242848552,0.0247851712400738,0.0285675516668964,0.0680659083982163,0.0382944197831679
"IK","IK","grey","grey",0.063238513501562,0.0599890968345285,0.0622984887779647,0.0539142332153131,0.0501567275970531,0.0513066746295083,0.0395867349318253,0.0398202690342548
"HARS","HARS","grey","grey",0.100071928517011,0.0648069167994337,0.0871863564833563,0.0750495194643504,0.0723483939973803,0.0823279114560039,0.0504150676913802,0.0737475714334933
"AC005609.5","AC005609.5","oligo3","brown",0.0770846265363402,0.0607149242432595,0.0694489256972827,0.0934463858894634,0.0914826617470625,0.0250298918964317,0.0355409370156129,0.0857632104320814
"TAF7","TAF7","grey","grey",0.123645813831289,0.12678653915714,0.0902461292540777,0.0848786735085651,0.08538622924918,0.0914559646993885,0.107664082046631,0.0900499159047666
"DIAPH1","DIAPH1","grey","grey",0.0431802803671763,0.0293685127769466,0.0307437285312852,0.0290649252241321,0.0327355965302323,0.0352263432702676,0.0366558170722933,0.0407468766073295
"HDAC3","HDAC3","grey","grey",0.110788714790381,0.0885558575897744,0.0865512892799844,0.0863033781839522,0.0982774796802965,0.0811296362148281,0.0755191286400219,0.0821884551433556
"DELE1","DELE1","grey","grey",0.0932109871999798,0.0394503392177547,0.0866922181207271,0.095195095716907,0.0924102968885134,0.0595858278354889,0.022078226515549,0.0682254668552962
"RNF14","RNF14","grey","grey",0.0865511925465764,0.0567747541616581,0.0842002317360492,0.0835812268119368,0.0730128336270455,0.052432842688278,0.0414031826023157,0.066206674508207
"GNPDA1","GNPDA1","grey","grey",0.083155893026741,0.0815237302951631,0.0651994509935074,0.0603397803915511,0.0604848225680511,0.0654481688196256,0.0715026674115027,0.0704098633613536
"NDFIP1","NDFIP1","grey","grey",0.201735741446353,0.166877033594923,0.166527874862978,0.173784276687105,0.179515481178047,0.139554614565064,0.127019087761188,0.163168951557141
"SPRY4-AS1","SPRY4-AS1","oligo7","black",0.118493639061294,0.112735051267218,0.0664913533709355,0.0758583175023855,0.0823902771503161,0.0808864372834724,0.127643714628162,0.128361283351438
"FGF1","FGF1","grey","grey",0.261685561013615,0.124706448984945,0.236829527084708,0.234132404268636,0.242780375872391,0.230822880949074,0.0992825938275563,0.17918839365158
