"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6"
"ATG3","micro3","blue",0.128068858123438,0.0964063333568932,0.112005656221264,0.135795149114773,0.0855713431676749,0.105647046905558,0.0726640418623056
"CFAP44","micro2","brown",0.133378536155744,0.0753039799696593,0.148529594658676,0.0806457301104616,0.150283987867002,0.0351082232033766,0.0566622782120003
"SPICE1","micro1","turquoise",0.0868447287473054,0.0813685641695332,0.0766890447395277,0.0252505112909819,0.0838527292261803,0.0272547980378553,0.029656327007693
"NAA50","micro3","blue",0.192538774054641,0.152704301117254,0.148539811054964,0.198625576338025,0.142087997300451,0.158119757092263,0.131682868876493
"QTRT2","micro2","brown",0.145812810561077,0.0611997559115705,0.18190796412032,0.157155677562913,0.120039131415611,0.0620011770085844,0.0859118553174613
"ZBTB20","micro1","turquoise",0.358094768946655,0.481954536301887,0.136058795399615,0.151622498821583,0.288899149095603,0.365505194671927,0.0363445665846551
"ZBTB20-AS5","micro3","blue",-0.0190923312462252,-0.0496966245716346,0.00166723481803333,0.0314557804370555,-0.0330570192584295,-0.022794793771562,0.0468892415507171
"AC092691.1","micro1","turquoise",0.0772251619177236,0.101376489500747,0.0624489016563802,0.021890724692457,0.0588232892217549,0.0755611910025253,0.0325386471017229
"ARHGAP31","micro3","blue",0.225967265786601,0.183977479081212,0.156921806454018,0.249775168061977,0.141421673896473,0.246631516702634,0.083369458431944
"POGLUT1","micro1","turquoise",0.194941176884757,0.187367118147666,0.140176495189301,0.118369588970706,0.158130020443651,0.143586919384982,0.0516475762929185
"TIMMDC1","micro1","turquoise",0.14544151445229,0.129118673822529,0.106029592281204,0.0703712094093552,0.133703115872941,0.0844164638800589,0.0451868956776857
"GSK3B","micro2","brown",0.432018065232683,0.396287062902966,0.345619321312765,0.283428739944473,0.409814441212273,0.315694178466519,0.125146627936087
"LRRC58","micro2","brown",0.140320357182206,0.115791530088785,0.144462338460821,0.0797335802821728,0.128275909352032,0.104952578373619,0.0790699276297234
"STXBP5L","micro2","brown",0.0538461006833867,0.0401607363759573,0.0910446733140156,-0.00288558793760504,0.0753206383198989,-0.0243755584317872,0.0298557555161198
"HCLS1","micro1","turquoise",0.394228439522514,0.492416756462053,0.178485480504604,0.215103421824563,0.315369642047844,0.395128879305972,0.0943143611548209
"GOLGB1","micro1","turquoise",0.280834732754607,0.380116770406266,0.116827982740306,0.0875038183005599,0.238548869623682,0.236986507164499,0.0235472788263252
"IQCB1","micro1","turquoise",0.275032582219294,0.268362750375272,0.163033034836218,0.16732455284808,0.236132070483197,0.235992808314675,0.0619445714541557
"SLC15A2","micro1","turquoise",0.250188107729452,0.268511613238978,0.180766308435422,0.0886844287763762,0.2480959045243,0.135577924930964,0.0334560575363739
"CD86","micro1","turquoise",0.329445149940518,0.478273879267346,0.13787082694502,0.0853077578834292,0.30020570150128,0.321059410264467,0.0256184252928295
"FAM162A","micro1","turquoise",0.148429729402671,0.230609535545253,0.0468290293979017,0.0652238491986779,0.1246389077019,0.206277863839509,0.0380176712322195
"PARP14","micro1","turquoise",0.31052050926047,0.435756458469373,0.0667090863231009,0.183163078345809,0.220949564696381,0.408682612057635,0.0331609017070635
"HSPBAP1","micro1","turquoise",0.248777486827213,0.349086231477504,0.0951780096273035,0.0691825468918843,0.211057865930221,0.205537024781339,0.00723371510865454
"DIRC2","micro1","turquoise",0.229265393557221,0.35592977454237,0.0742090366756085,0.0568612818383802,0.192498222922202,0.241156975937871,0.0183596891993293
"PDIA5","micro2","brown",0.124467924946785,0.0727065865266782,0.174322351067468,0.0715741273281857,0.137054249573575,0.0518287351328043,0.0563295716812585
"CCDC14","micro2","brown",0.174193416439596,0.126629700680652,0.190098326500331,0.121226088256611,0.17695387430157,0.100125423788678,0.0792113196942232
"ITGB5","micro1","turquoise",0.241546676298787,0.31659964567149,0.106363289583673,0.0976439945701292,0.226731450782029,0.204108114011798,0.046306026823836
"ZNF148","micro1","turquoise",0.359428765049732,0.375475609102682,0.230267527986233,0.209991603860559,0.303882357201939,0.288111248451651,0.0632229590142295
"OSBPL11","micro1","turquoise",0.267497236268443,0.278296775955823,0.183731923139963,0.10935565694904,0.249181540403515,0.150403158131517,0.0280135437621173
"ZXDC","micro4","yellow",0.284275144138074,0.247966801849421,0.251127475411823,0.159546758091556,0.276678424660448,0.161768200127335,0.115171725486165
"CHCHD6","micro2","brown",0.191177926744491,0.131137856075894,0.215130263722548,0.111986869261124,0.195463792255452,0.0585348325780655,0.0864241545824619
"KBTBD12","micro1","turquoise",0.154860415651191,0.194749542573163,0.0583685216008838,0.0419259225177673,0.170717946306511,0.0623651151274455,-0.00323549369324768
"SEC61A1","micro2","brown",0.17826592286024,0.120261782583502,0.210524113858516,0.134662851567741,0.180516400675885,0.0713191713463487,0.120818656706969
"RUVBL1","micro2","brown",0.181572437990937,0.101166576657628,0.21868865569906,0.160160323045916,0.184634725398008,0.0420664322922623,0.139235320637694
"RPN1","micro3","blue",0.116046710057557,0.0194056193444638,0.16494708781764,0.138372245815958,0.115304697120337,0.0268223053704545,0.109758739344259
"RAB7A","micro3","blue",0.281390656345932,0.219846892249096,0.220161466525249,0.234849905833714,0.24682652078554,0.21033592115014,0.0961708993207704
"H1FX","micro1","turquoise",0.126400450203547,0.19330356683231,0.0512563511873357,0.0263283760748842,0.087895186498264,0.120416036050684,0.0289190566484061
"MBD4","micro1","turquoise",0.228719630829243,0.212065604167761,0.164496981160147,0.155368763401966,0.183475942556933,0.171525154206291,0.110223357327918
"IFT122","micro1","turquoise",0.166034639354766,0.179322338024659,0.103692388189615,0.0864417704174589,0.126984716717647,0.126929769772479,0.0737864695219125
"PLXND1","micro1","turquoise",0.211355109617222,0.253370725003617,0.115144406036052,0.097078942360797,0.153483581090844,0.205868935009783,0.0919400045930048
"TMCC1","micro1","turquoise",0.308005534019603,0.36905906837646,0.163075359031511,0.115605662382832,0.275276908658597,0.251941930696045,0.0533004888325196
"ATP2C1","micro1","turquoise",0.406704870458321,0.415079700273665,0.310314913856601,0.206128729856555,0.415743779197236,0.289191870872185,0.115813639896149
"ACPP","micro4","yellow",0.245200911712758,0.190461597704609,0.23803044686534,0.142568532684119,0.294958300933255,0.0749413799011462,0.0859542593848727
"DNAJC13","micro2","brown",0.399722348294136,0.317651299124885,0.360681096454423,0.289319043872335,0.406857133007354,0.199353825708805,0.131310051089454
"CDV3","micro2","brown",0.174283875938114,0.102341117493747,0.17941027517192,0.184225771222876,0.157872962886684,0.102183425222007,0.141873565183187
"TF","micro2","brown",0.0698997148849279,0.0534088748955078,0.0732493047031391,-0.0252360413521206,0.0741700868750686,-0.0114244994245747,-0.016767664766649
"SRPRB","micro2","brown",0.0695330368634026,-0.00352454931926434,0.124751661624422,0.062461206055309,0.0692233768392954,0.00463508395056864,0.102986252766927
"RYK","micro1","turquoise",0.252440063233048,0.257358551263419,0.197752880749322,0.130981500929159,0.24936240608328,0.183723202824481,0.070541992054648
"STAG1","micro5","green",0.434165774857083,0.450803282842967,0.277232732058425,0.270196083601483,0.386381484940037,0.409257065692626,0.121172060945321
"SLC35G2","micro4","yellow",0.100384540479505,0.0584520574540378,0.0852413265084806,0.0359064101540339,0.11248756287122,0.00373409337745771,0.0708648748657513
"NCK1-DT","micro1","turquoise",0.157741897675558,0.179430578368144,0.0915462056604905,0.032034911645685,0.148923481930211,0.0739219406278767,-0.0177366329452865
"ARMC8","micro1","turquoise",0.281659662426177,0.271808191171735,0.198926377019623,0.1721296691003,0.256543374543213,0.202984046728225,0.0877565753135454
"PIK3CB","micro1","turquoise",0.248833509792483,0.233165901896711,0.195651971153658,0.155784957782753,0.24801890174328,0.164970968595608,0.0763947876653611
"AC097103.2","micro1","turquoise",0.104374864369287,0.137748344417993,0.0250747147494109,-0.00187168710444614,0.0916629863952149,0.0660079928488262,0.00126775655867641
"SLC25A36","micro1","turquoise",0.193959300892491,0.287815088120107,0.081143461027379,0.0652210226066241,0.150974268402785,0.202256722794834,0.043449120206715
"ATP1B3","micro1","turquoise",0.160798317256931,0.214431365426021,0.114152844297105,0.0798930720835301,0.0942934528005888,0.198545944756126,0.089265855964487
"TFDP2","micro1","turquoise",0.114831065791623,0.154414464171225,0.0555707446040105,0.0221303731702461,0.107293841283639,0.0862985070056758,0.00410005725446661
"XRN1","micro5","green",0.266600520813864,0.328656349266435,0.114600691105122,0.179308597731493,0.196078302774993,0.32726897004009,0.0614713982407224
"TRPC1","micro1","turquoise",0.15473243153742,0.222950770732562,0.0643207376869755,0.0798836270036418,0.149028382292959,0.176667653495007,-0.0178730920811622
"SLC9A9","micro4","yellow",0.594382769339328,0.568909009925572,0.460449345505087,0.352023636751894,0.617213516783337,0.381009966385764,0.165821515902178
"C3orf58","micro1","turquoise",0.159697296006405,0.211010452803107,0.0795977453306979,0.0826612475185701,0.137480593304675,0.162719922724996,0.0251935809059756
"PLSCR1","micro1","turquoise",0.443725235272599,0.569927533725374,0.192809333338657,0.263102093385134,0.346971507543925,0.514085962897669,0.103948055783135
"HPS3","micro1","turquoise",0.330337993348214,0.404118926145121,0.187197624848296,0.158447726377205,0.304332091855224,0.292518456694653,0.0763568947918243
"ANKUB1","micro3","blue",0.115374526803753,0.0430572697254662,0.145889420534798,0.150980117372829,0.0969510528414882,0.0275268305218988,0.103326965412136
"RNF13","micro1","turquoise",0.411692317416985,0.561630479289954,0.153384361473137,0.141595784954389,0.354241663402928,0.369642928685012,0.037976705028075
"SERP1","micro6","red",0.158169481667657,0.0304740218601603,0.2741050154343,0.198201835311519,0.162082380329068,0.046531514968274,0.271684677899329
"SELENOT","micro6","red",0.181103321739591,0.100656611898303,0.213847962152989,0.184145839039529,0.19115770832378,0.0907350303208914,0.206217079544504
"SIAH2","micro1","turquoise",0.126969799676385,0.126636410152072,0.106307470561487,0.0744355710539964,0.102233534578414,0.092055909425296,0.0629249548238413
"MED12L","micro2","brown",0.151631299154912,0.123971248580621,0.167383717223436,0.108698985160157,0.170997992248295,0.0618708356548854,0.0740163449505659
"P2RY13","micro2","brown",0.135016834455719,0.0824819357502192,0.158307381638542,0.106731783165739,0.128200767067361,0.0439729046904726,0.0879883854704326
"P2RY12","micro1","turquoise",0.23246434591206,0.29880654299619,0.0970848410357632,0.0434539981751292,0.266129922931566,0.117541028359184,-0.047847042919143
"MBNL1","micro1","turquoise",0.549256082733552,0.659739733444765,0.315931525529778,0.21560007009547,0.513297227068788,0.428568596275432,0.0878249060695443
"GMPS","micro2","brown",0.150420879433586,0.102391568391735,0.177629784968598,0.118078469631338,0.140061674356029,0.0810288680740142,0.0377484075904913
"TIPARP","micro3","blue",-0.00649779387886354,-0.00321223978891454,0.0162234531407069,0.0450424413884535,-0.00136015827845528,0.0515278399729998,0.0018882217431177
"LINC00886","micro1","turquoise",0.152839435568164,0.179969201639506,0.10080131225481,0.0716635074690376,0.171292759854901,0.107890086868017,0.0148795096566749
"CCNL1","micro3","blue",0.0374844845098729,0.00989551000031171,-0.0171365377574767,0.226499505728842,-0.052254058492984,0.187643903862365,0.0268784369076365
"RSRC1","micro1","turquoise",0.355851892623287,0.353438053372117,0.227311066191262,0.211519206950078,0.319094448001775,0.259949007325809,0.07134351658578
"GFM1","micro3","blue",0.0818248742475601,0.039763423461573,0.068884388141074,0.111959084430671,0.0642060896325077,0.0605501798519537,0.0572311470003432
"MFSD1","micro1","turquoise",0.396005366476975,0.393589026292017,0.298730653468319,0.212237944808478,0.339671928770203,0.269663325591807,0.199369095281115
"IQCJ-SCHIP1","micro2","brown",0.0723348060797967,0.0366369518944481,0.147750844312893,0.0493922041832245,0.104883176956214,0.0137734649948212,0.0784610354127222
"KPNA4","micro3","blue",0.198608158422476,0.131919829079819,0.195795132985676,0.199391806895043,0.161577051720431,0.148097235691038,0.107381681685609
"PPM1L","micro2","brown",0.139857311910516,0.0931770171114614,0.174619731060628,0.0652043961096612,0.149402924268823,0.0409603796125571,0.0244434732894895
"NMD3","micro3","blue",0.117865794720781,0.0844484300398038,0.0746537640511399,0.116946855239223,0.0803487654598663,0.0830893749640559,0.0761569877517405
"SERPINI1","micro2","brown",0.0812213815683233,0.00606323400819449,0.167952939865058,0.0599643612869938,0.100874612973259,-0.0290981664300699,0.0513294141457816
"MECOM","micro6","red",0.0632057465807058,-0.00583559213898629,0.100901192614718,0.115666099493751,0.0561040153689606,0.0147345827891594,0.350462749694612
"GPR160","micro1","turquoise",0.187512986203454,0.274584589227319,0.0496001791928502,0.0653270666877195,0.147304854335311,0.181974980558178,-0.00680902240474789
"SKIL","micro3","blue",0.184505419944515,0.199954180382559,0.0815721188034758,0.170582880184641,0.102669467230232,0.238676923195057,0.087544599216054
"TNIK","micro1","turquoise",0.0861876753575247,0.127534956092707,0.0551176623144122,0.00148417525844144,0.107085828338245,0.0630285230926664,-0.0119326159329765
"NCEH1","micro4","yellow",0.175516064588744,0.180215224118896,0.136128463207688,0.0653907098204106,0.21271711434861,0.0627465602702108,0.0154969733669993
"NLGN1","micro2","brown",0.0177379651635807,-0.013308135670054,0.102763264395153,-0.0111449529525597,0.0483848590437103,-0.0417442098185037,0.0536450077172007
"TBL1XR1","micro1","turquoise",0.436555953720041,0.500058848456116,0.236408688203012,0.234045695998019,0.383508290810002,0.381752531076412,0.0571826969851205
"LINC00578","micro1","turquoise",0.139141044447981,0.16647376742856,0.0446071971579214,0.0314888140170047,0.134912189752281,0.0760493161780397,-0.017519924796282
"ZMAT3","micro2","brown",0.235005523200505,0.15138312169165,0.248226730000777,0.129946811438084,0.265491022623537,0.0495098606853786,0.101238361792911
"PIK3CA","micro1","turquoise",0.287991039117829,0.381644692847506,0.125427508836226,0.101839964756347,0.242208394586864,0.290724005983872,0.0603545991956651
"USP13","micro1","turquoise",0.127780019296763,0.147931407127474,0.0940516594692728,0.0499054916896876,0.131474522166139,0.0900136636301759,0.0412895725850688
"FXR1","micro2","brown",0.32929755071829,0.238279265781812,0.384601917928779,0.232893908440518,0.345573148344029,0.161678599531231,0.156629374343592
"MCCC1","micro1","turquoise",0.266718497144254,0.303105972237606,0.170219119290274,0.110187809563593,0.247513060215299,0.188228472292584,0.0633991867219582
"MCF2L2","micro3","blue",-0.0307650678223032,-0.101834831491273,0.0775428899656985,0.119217548546231,0.000454503191018209,0.0207209747976384,0.0693428296551558
"B3GNT5","micro5","green",0.190895346098848,0.231620790657919,0.145633932985859,0.151264010194609,0.178124156422886,0.286204261119453,0.105571473410831
"KLHL6","micro1","turquoise",0.168513873793743,0.23672616831889,0.104443427595496,0.0725950249872077,0.153789918013516,0.22547182157696,0.0187713112407423
"KLHL24","micro1","turquoise",0.21482501184442,0.371247531652784,0.0602974177045885,0.0252560936368098,0.186996360543505,0.244267972184594,-0.00861955474112969
"YEATS2","micro1","turquoise",0.257968970916594,0.392106549096442,0.0673016151656503,0.0817578519960475,0.211671870070968,0.263306573133731,0.000890657922687748
"ABCC5","micro4","yellow",0.170619734404791,0.121742649537444,0.18773391402428,0.0849555358793536,0.219547122129513,0.0345155260831894,0.0822245374641316
"EIF4G1","micro3","blue",0.182081132462274,0.131995876687069,0.159597379375901,0.175266411042877,0.170638684132345,0.142459713977189,0.074068448614047
"MAGEF1","micro2","brown",0.0881779503453596,0.0152783450270247,0.14185415140289,0.0423010998278127,0.103661954085528,-0.0372939127358249,0.0756692204680863
"VPS8","micro1","turquoise",0.345705004471098,0.378563049056619,0.239968412205425,0.151602765727265,0.349049729012683,0.238533710661416,0.0671835556558045
"C3orf70","micro4","yellow",0.20009100029261,0.13288914682017,0.22218466251904,0.131984793221038,0.263725874360695,0.0449621646195741,0.0639815404125435
"MAP3K13","micro4","yellow",0.252205639934736,0.191891503384829,0.226057826959228,0.157572880443077,0.256154494619126,0.114293390773082,0.0625675958954878
"TMEM41A","micro1","turquoise",0.127017594264519,0.115294242945118,0.0899831427876423,0.070431990882372,0.100688450029125,0.0823994097152717,0.0490049866448585
"SENP2","micro1","turquoise",0.175718219671159,0.189088188687094,0.129206169252912,0.0855718444567586,0.150406024067073,0.110148659907911,0.0640926629993779
"TRA2B","micro3","blue",0.167215815654707,0.0590602981672627,0.292727970703287,0.214870636744788,0.198795506443707,0.103764279596751,0.151061832258201
"ETV5","micro1","turquoise",0.300056878553153,0.318224829933162,0.179115185945592,0.152831437555502,0.272993954170057,0.208647325241586,0.0403822446850661
"DGKG","micro1","turquoise",0.116359163076324,0.0905974172428375,0.0959467473519438,0.0446350377326833,0.13802974015768,0.0303742329222914,0.0553967502513858
"TBCCD1","micro2","brown",0.125088612241153,0.0392844370001791,0.194058598230066,0.109699247949262,0.121325595255822,0.0431043412996283,0.105320705832538
"DNAJB11","micro2","brown",0.16973564270819,0.0409027857763348,0.308745151443833,0.165275720532439,0.22483494047223,0.00548770123183171,0.0952662231590618
"ST6GAL1","micro3","blue",0.429144377049472,0.326505113235583,0.386464901803374,0.312547233572862,0.465478248387062,0.203929875465931,0.0908244823917441
"LPP","micro1","turquoise",0.460979706955138,0.458840227558712,0.300908714402999,0.287842619022732,0.425880555688154,0.352351144486081,0.0949294564268449
"P3H2","micro1","turquoise",0.0985524011974991,0.128054695216849,0.0236521512381276,-0.000181493150413111,0.0932956381720362,0.0193194879909528,-0.0342347531542773
"IL1RAP","micro3","blue",0.17519552476583,0.141341061513535,0.120519831239683,0.280700610401473,0.132340986165194,0.243792375351036,0.0670283660938638
"CCDC50","micro1","turquoise",0.325281900215358,0.393885853553494,0.173537037429347,0.154952677919083,0.282722577850424,0.270181102809168,0.0863135736977067
"MB21D2","micro5","green",0.145263172362531,0.201899600207227,0.039632129695343,0.183521096848999,0.0510376294703905,0.372845537606928,0.0831890987221639
"ATP13A3","micro5","green",0.278362256743822,0.287680733287482,0.203530474684366,0.217546012160225,0.220654872296511,0.312771888493866,0.111811475254931
"LSG1","micro3","blue",0.0947304265980071,0.0279625690264442,0.107226337265058,0.136631853777068,0.0785383650069831,0.0477980576450664,0.0557342896907342
"XXYLT1","micro4","yellow",0.209907627865357,0.166738537029395,0.188381002409423,0.13782923176857,0.241636864835012,0.0755845470552251,0.047713471725063
"ACAP2","micro2","brown",0.411261587467293,0.334670752609945,0.363060817999545,0.300789482990886,0.379945182710448,0.269561226145225,0.15364794579638
"APOD","micro2","brown",0.0267544265032048,-0.019899243889843,0.110162666675254,0.00577842368572875,0.0448557610839071,-0.0369020474836456,0.0763818213283857
"MUC20-OT1","micro2","brown",0.266657937714836,0.216331205728172,0.23525922576188,0.171235937966597,0.260998943630146,0.120839887071029,0.143035696578987
"TNK2","micro1","turquoise",0.19380056889909,0.253836363860302,0.0795868303791654,0.0725873390610444,0.166889173358739,0.199040697045696,0.0476643077195984
"TFRC","micro5","green",0.0961429464492451,0.143985378309495,0.0370856142023741,0.0744778653568459,0.0349717770599862,0.240381376687307,0.0561281328290689
"ZDHHC19","micro1","turquoise",0.0316015297537622,0.121846402054656,-0.0387709963950005,-0.0147585295099091,0.0457980698296084,0.0614829873796592,-0.0299584495929315
"UBXN7","micro1","turquoise",0.258252137226835,0.306980239312506,0.150768863092859,0.151638491973549,0.212899828643775,0.251158503912497,0.0791084785994135
"RNF168","micro1","turquoise",0.178379767766466,0.216117030892615,0.0948611619273196,0.0755142157733434,0.154238567160229,0.168234274714803,0.0315909423391129
"PIGX","micro1","turquoise",0.124980960345142,0.143385423456652,0.0170198597637858,0.0556216941987101,0.0762378937778107,0.126818644136772,0.00930791342092946
"NCBP2","micro6","red",0.0710060792287436,0.00975821639493097,0.12508077623127,0.0773153557985526,0.0714973633717462,0.0230244066417038,0.080602839807948
"DLG1","micro1","turquoise",0.308298847416084,0.308219721964741,0.240183481070306,0.171671425450598,0.302713784852265,0.21738854583103,0.0767627075442481
"RUBCN","micro1","turquoise",0.152347259631514,0.238978737150514,0.0202960052752974,0.0250572324428084,0.106072580953003,0.184559787311146,-0.0162379487300899
"LRCH3","micro1","turquoise",0.285871595733431,0.335690657261236,0.162377243604451,0.147415115573102,0.238361458547977,0.253700919318953,0.0497373153215239
"LMLN","micro3","blue",0.0563563794126108,0.0345218114104717,0.0547943128980041,0.049398381158064,0.0546796910278296,0.0414682106976282,0.0160590742593895
"ZNF718","micro1","turquoise",0.32719664569657,0.311802018716336,0.23921819219172,0.16107976226886,0.295175644799292,0.210902338855914,0.0932424746172606
"AC139887.2","micro4","yellow",0.285202167935091,0.220286574866874,0.325214727616955,0.148954094274623,0.366509813258548,0.0824518380338845,0.0706684253672815
"GAK","micro1","turquoise",0.227348632173047,0.302618627034535,0.104687985820858,0.0717768252306063,0.223598931125994,0.185622148195328,0.0119905527172333
"CTBP1","micro1","turquoise",0.115446070557343,0.135395201070553,0.0447579711861615,0.00534563070689388,0.0830159381489594,0.0767725680649817,0.0166977706964789
"MAEA","micro1","turquoise",0.187195539284256,0.199762263046299,0.117823466116024,0.104454554292968,0.148804812804917,0.165177800274374,0.0445476186908403
"SLBP","micro2","brown",0.105565713188539,0.0278562617566394,0.182111143579338,0.0693655718686016,0.132717654842285,-0.0174390088572888,0.0882701289787729
"NSD2","micro1","turquoise",0.216162193621755,0.201864515560634,0.169180761502139,0.0986410501775179,0.204465551118817,0.146627071864417,0.0298519075222463
"NELFA","micro1","turquoise",0.141231156305109,0.117091760348649,0.133690963117907,0.0952693919196963,0.133920915490004,0.0843264364356073,0.0623599923092139
"MXD4","micro4","yellow",0.181745919493607,0.197758947810214,0.149539651846652,0.0638336218773545,0.226331433762021,0.105156696805037,0.0646300859172038
"RNF4","micro1","turquoise",0.178007602801031,0.195933444287908,0.0898145967058825,0.111328938049902,0.143711208593221,0.158099630728153,0.0274093882815835
"TNIP2","micro3","blue",0.013741476533861,-0.0220962741910792,0.0563260857157509,0.0608385122667941,0.0126996558901966,-0.0234970707161283,0.0308179320883025
"ADD1","micro1","turquoise",0.226916696877319,0.233300665274927,0.172673748169786,0.125589804673503,0.216480878279867,0.148904133261764,0.0466780231711639
"RGS12","micro1","turquoise",0.286631451109117,0.326161308282651,0.168101205901502,0.10556282346316,0.290235571778201,0.176351527599012,0.0136806398759659
"LRPAP1","micro3","blue",0.132251060448742,0.0586053134773286,0.168587446023912,0.127636620397952,0.123185988145818,0.0606552726478313,0.162313511837908
"STX18","micro1","turquoise",0.212442537920539,0.242968980475294,0.123601352856326,0.0821359703989965,0.198367868568339,0.146607268637901,-0.0153532507441777
"STX18-AS1","micro1","turquoise",0.134223387442706,0.142479183225972,0.0718194909126298,0.0537797024432714,0.122356386013978,0.0690527830079199,0.0423165927787704
"MRFAP1","micro2","brown",0.0740523391255014,0.0190046625496965,0.127991285105024,0.0631923766028006,0.0714305333786334,0.000559804612116576,0.085968268336066
"TBC1D14","micro1","turquoise",0.490920525568163,0.574398899031053,0.271040478893266,0.208812778352806,0.461138107945388,0.402847518793434,0.0500909125582576
"SH3TC1","micro3","blue",0.232989936490866,0.281214287574653,0.108392214520576,0.169632437875349,0.185202625448334,0.231384416792365,0.0413112036155455
"ACOX3","micro2","brown",0.109429027643797,0.0483873767274784,0.146933965739943,0.0801262094414815,0.106121976992859,0.0162078103012485,0.0587115184157446
"SLC2A9","micro1","turquoise",0.240647988401686,0.264156349264511,0.15368157324582,0.0921291433594481,0.229995367920669,0.162129459740958,0.0585110503483747
"AC005699.1","micro1","turquoise",0.0987397950810367,0.208679701197675,-0.02354210197246,-0.0286687219317412,0.110681353042611,0.0904548635857932,-0.0623000471978858
"RAB28","micro2","brown",0.219266099162108,0.173953877138299,0.232069839248653,0.164119173333014,0.211779528881516,0.143571161611911,0.097775205748146
"CC2D2A","micro3","blue",0.025236345616489,0.000117424098478238,0.0446461080285165,0.0792534647379582,0.0209624342054931,0.0244157473448449,0.0760455379045587
"FBXL5","micro3","blue",0.248117327963119,0.207600487155849,0.176958758564277,0.268392088527651,0.163299194833846,0.219372679746821,0.129993876845989
"TAPT1","micro1","turquoise",0.254062012964674,0.335312799415196,0.102026922612023,0.0975410773581753,0.221976259676311,0.236387018990895,0.0168262573423333
"TAPT1-AS1","micro4","yellow",0.239557886264388,0.206555396071557,0.20826195166655,0.1292054660076,0.283276977174295,0.0877262028669647,0.0694526242856384
"LDB2","micro2","brown",0.0457499013818178,0.0178382114730803,0.0883847806501708,0.0406779726193096,0.055476296422855,0.0184601903247113,0.0683710456106191
"LAP3","micro3","blue",0.224612993538332,0.109148549258379,0.262188157145168,0.312395353942868,0.222816379556333,0.150920942989114,0.187266244225722
"AC006160.1","micro3","blue",-0.0271600404786019,-0.148176001275609,0.0711298794986074,0.21626698755081,-0.0507127578638736,-0.0428765895122085,0.162693215724458
"LCORL","micro1","turquoise",0.306216401964327,0.349876506565848,0.208159918233909,0.127721701808946,0.294376559626077,0.248310195047807,0.074761877240828
"KCNIP4","micro2","brown",0.0702710421710059,-0.00811129618273758,0.230050561621283,0.0276881458569564,0.120049901530822,-0.0498147498549995,0.0864264468017542
"DHX15","micro3","blue",0.195609504291214,0.141980625833586,0.158728605684656,0.210205619372035,0.145414853206139,0.183157753301278,0.078277222604915
"CCDC149","micro3","blue",0.0860470267892702,0.0612755294579555,0.0783941552479505,0.108430789048236,0.0717000646657167,0.0727720685764751,0.0103020194910612
"SEPSECS","micro1","turquoise",0.11901711345713,0.170274448940942,0.0301865006899397,0.0184236589989645,0.107807199164421,0.0966051131077559,0.00419662668902047
"ZCCHC4","micro1","turquoise",0.145057469472512,0.129629342814094,0.107070924206818,0.0865285480913278,0.125946724381139,0.114262756412411,0.0699620349776995
"SMIM20","micro1","turquoise",0.12974149128868,0.108015457435391,0.106717467722449,0.0930666373909263,0.0946726050438066,0.0885020724737703,0.0532716121501851
"RBPJ","micro1","turquoise",0.393073973313689,0.466670527272074,0.1918216825149,0.187980137980519,0.306742433648022,0.388848935671694,0.108884274576055
"STIM2","micro1","turquoise",0.252019725101184,0.271365180832441,0.159809947892603,0.163520861452136,0.202341934978716,0.216540881610649,0.0654745376454081
"PCDH7","micro2","brown",0.047538157520563,0.00947513942178416,0.134333659009687,-0.00442072482932534,0.0751795656964131,-0.0366113313481693,0.0293632695211861
"ARAP2","micro1","turquoise",0.293545279731055,0.374931380640841,0.109039109178485,0.156270778151724,0.22705514331798,0.332654356821337,0.0677618920526987
"RELL1","micro3","blue",0.140277001447845,0.168412431005981,0.0447395665379846,0.110988262194253,0.093589673298109,0.15755991473022,0.0102236677136585
"PGM2","micro1","turquoise",0.178034258795579,0.168795192129265,0.118679006162156,0.110215070172604,0.151195367363666,0.127633486320433,0.0228826735125533
"TBC1D1","micro1","turquoise",0.334005497769125,0.378972355247906,0.179917050504317,0.131500488575432,0.311024816705411,0.246320814289692,0.0190308525280601
"KLF3","micro1","turquoise",0.241735718990418,0.250044388595107,0.154939003984642,0.152858067516721,0.200877842052241,0.190809506095813,0.0607534567560349
"TLR10","micro1","turquoise",0.20976314051048,0.230079383480445,0.126295394664466,0.126848047861405,0.204949105483174,0.134333034571652,0.0623699230695037
"TLR1","micro1","turquoise",0.392437877578916,0.412783928088177,0.2306389703204,0.261069127569156,0.308941810942874,0.321492321647098,0.107172924060897
"FAM114A1","micro1","turquoise",0.232933574404022,0.299597824374796,0.083620978925803,0.109366760674128,0.162763895175136,0.239530717467184,0.0162494576732914
"TMEM156","micro1","turquoise",0.303439919723743,0.465559901548337,0.0525831801686234,0.0719371053913432,0.2751933472984,0.300239776379808,-0.00818430988964335
"KLHL5","micro1","turquoise",0.369882073123778,0.511911439944788,0.0979784791677645,0.16639230292806,0.274948653284877,0.405030984046312,0.0354069167290298
"WDR19","micro1","turquoise",0.0854795861459226,0.11310633766708,0.0428563104642458,0.0304437053827329,0.0825423619768604,0.0647618825049327,0.0168433764663785
