"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12","kME_micro13","kME_micro14","kME_micro15"
"NMI","micro8","turquoise",0.127285680295153,0.0698081652068771,0.110598721903929,0.0641372727905289,0.0820187137874068,0.148720399692982,0.104807460979222,0.0894204745180355,0.145967486420087,0.070564367256633,0.102807598864197,0.0991290775849182,0.0888069324499181,0.071924863161801,0.0420620721404394,0.0439857965027392
"RIF1","micro8","turquoise",0.226406327229877,0.0388215953563231,0.204278773711319,0.114889461153208,0.128214375159106,0.202645350290496,0.0479549401169848,0.178727639050205,0.261173687856177,0.137649581331373,0.118763589725574,0.114161910856977,0.186150824558785,0.11557225064858,0.114069139913856,0.0470518759356065
"NEB","micro8","turquoise",0.104473515419264,0.014209797170995,0.0866650154217592,0.0611097655767784,0.0695205504829541,0.125617802880568,0.0401189969497376,0.0739180760856042,0.167152834141945,0.0263908809613814,0.0582108924883743,0.0640993798784526,0.0634177106098916,0.0634263124973811,0.0518034696746902,0.0462257759773987
"ARL5A","micro5","blue",0.190604526443088,0.0311372352553004,0.11979655986578,0.0692680143248064,0.102015490105583,0.218542183053013,0.061880949231252,0.261449370076562,0.164020020810603,0.185563641421691,0.0954740681648069,0.0809158317698693,0.150049278330127,0.0621183020530811,0.126146847498792,0.132144084537708
"FMNL2","micro8","turquoise",0.38008690941069,0.0718809206231535,0.334797103371421,0.366146390800378,0.380381500912681,0.461334038373607,0.180071158024488,0.180479640990505,0.522042963972986,0.0592109247483773,0.383927149626028,0.27455687791417,0.279498433674557,0.308709900867804,0.0608701248872266,0.108679990606213
"PRPF40A","micro3","greenyellow",0.259636086859049,0.13501972691099,0.253992937255452,0.228423941550936,0.185632192529026,0.246702224174455,0.0925859722078517,0.194735031352372,0.302772632526875,0.126399732044822,0.18690428898867,0.168026857101146,0.190066133639149,0.18400310207073,0.113608244460866,0.0911636577552272
"NR4A2","micro8","turquoise",0.0969209836187462,0.052459317151165,0.159938905225851,0.137838088951814,0.0783222556092937,0.0993917649820715,0.0294652426161461,0.00324382104325103,0.227265128329831,-0.0692563986041312,-0.0261824606211787,0.0167778903798052,0.0547612782536812,-0.0145834516547288,-0.0104396204515904,-0.0238660274138306
"GPD2","micro5","blue",0.178558745621295,0.0294308445982551,0.141969422731237,0.144112012451252,0.146967820441218,0.233640662437802,0.102792497051463,0.120938400214224,0.229456629955086,0.0593571846355985,0.134793345459169,0.11049342949406,0.128544014005835,0.12813088917785,0.0707360012198907,0.0366421824734471
"PKP4","micro5","blue",0.111253000897323,-0.00896177512665778,0.0788733810124353,0.0630083485546079,0.0434700254296055,0.12366647609215,0.0134104124242433,0.09923848316691,0.110313573980101,0.0738653510915717,0.0587191599125674,0.100431844673314,0.111183051680884,0.0117145195019909,0.0363858671743277,0.0179798708541119
"TANC1","micro9","yellow",0.143202067605053,0.0311896465316379,0.123358451269304,0.0236002952058967,0.113829130549698,0.0778652525885309,-0.0352172777315862,0.150133460406176,0.104816574433549,0.18668187308954,0.088509760514582,0.0567760783123924,0.168819324059704,0.025605879446836,0.127227248814677,0.0600111817533169
"BAZ2B","micro5","blue",0.428793648994466,0.0822594298982703,0.351474204939138,0.212527944300943,0.250840952247713,0.424830136565308,0.126673727108913,0.379865500763045,0.42796925149304,0.275670892073993,0.27013324014103,0.235781712251897,0.340702178434664,0.152329841031412,0.229141228842869,0.167377663540392
"RBMS1","micro12","tan",0.172554914154329,0.0497997030616773,0.135601406268844,0.12170191369025,0.145169878859634,0.206229964905528,0.108152565665994,0.147999712901336,0.194254098729229,0.0653347994862468,0.125050679452333,0.110407779402818,0.207816256397819,0.115233947734523,0.0809639851363519,0.0870720752483825
"TANK","micro8","turquoise",0.354770894108918,0.0641959915157939,0.43986822775771,0.243345129882712,0.269687913799261,0.35659411701864,0.073579393041535,0.209545830767833,0.591906137169699,0.0257821724362787,0.129062726028937,0.258285505868483,0.276075197368648,0.104896074209303,0.0755615918459209,0.0314676283332956
"IFIH1","micro8","turquoise",0.233697492439756,0.0522971423185891,0.267705880128881,0.162043078204108,0.151480472378978,0.248492338518733,0.0714076832403428,0.144997737630679,0.364732576459872,-0.00755689732496266,0.0846161867497099,0.158257557992688,0.142254486884459,0.0197178332949093,0.0543973915626194,0.0320441052198011
"GCA","micro8","turquoise",0.257681763874083,0.0388078993580657,0.271707197922272,0.15673279489613,0.135623531532733,0.242954258453067,0.0344430706604651,0.183460916986657,0.349871676067048,0.064520354762544,0.0748416262358945,0.159552738394993,0.204644769840636,0.0876415801413816,0.118572036774054,0.048405826749809
"KCNH7","micro1","brown",0.00147708993210294,0.02197597948957,0.0126623408962565,0.0231091932618706,0.00486433490506883,-0.00311345384876063,0.00601475399101772,-0.0309332406280207,0.00983101020480906,-0.0242168330706828,-0.0317620572889386,-0.0157150936204739,-0.0150805421214151,-0.0111103691442695,0.00388616641430522,-0.00640791543072552
"TTC21B","micro3","greenyellow",0.145213987668112,0.0671407718021174,0.130863861420475,0.127685736671007,0.111503634515434,0.118731281539348,0.0727393052120609,0.104915774544335,0.135630731200354,0.0720524737358137,0.0463222482214415,0.102990960533386,0.0963130644389607,0.068476567297008,0.0854533951160306,0.0558985508147684
"CERS6","micro8","turquoise",0.463642987377657,0.0777221329282903,0.447615300997542,0.270384661060342,0.366513308676886,0.451048989879768,0.122366955221962,0.368828234208534,0.559330408949249,0.217783611868658,0.266803635119696,0.249825279197337,0.409505737300599,0.172018260941381,0.193327428075687,0.126688375427885
"DHRS9","micro14","pink",-0.00564604584941683,0.0350706407280974,-0.029782294104448,-0.0188005111574095,-0.0308430083828169,-0.0835356046579731,-0.0406557863242448,0.0328191837179292,-0.0986057080755017,0.0870210280037589,0.00900428608891097,-0.0527062392042801,-0.00832479506055688,-0.00542367879543353,0.132848014306498,0.0294065504613643
"FASTKD1","micro4","black",0.146350090867839,0.0220157290272656,0.115401869782329,0.125910040721539,0.155467820679175,0.129744210588056,0.0698890929485883,0.110321866727701,0.139672052904879,0.105463352943157,0.139226828012357,0.110946662020875,0.116586915199106,0.0997908029880344,0.141471154678608,0.118474855858478
"PPIG","micro5","blue",0.217416944596924,0.0732900848115454,0.179674285032368,0.127175200247986,0.163372943031631,0.22359214464955,0.0881912171810462,0.183891994885475,0.227775378086603,0.0943768241008818,0.158689793798533,0.0793448861633752,0.147900411799294,0.128617829154575,0.105010192839989,0.0630428797121872
"UBR3","micro9","yellow",0.289425319833816,0.0317333674816398,0.236448981684381,0.161467811011216,0.161830102118074,0.222129259214427,0.0542869213029745,0.245003498466598,0.239047624647502,0.233053570658141,0.205300444536607,0.172454879811105,0.23110143444918,0.18018030848315,0.196781059487335,0.138806570810372
"TLK1","micro5","blue",0.213149943113726,0.0595728448957984,0.186659295543802,0.15497872854746,0.178769108811233,0.231684442817819,0.0781159654898248,0.160766449319362,0.229740493114623,0.0895940850764831,0.154844752900824,0.131368469065037,0.178438305492976,0.0799875160135735,0.0903009655325371,0.0659614040444877
"DCAF17","micro9","yellow",0.101997358266077,0.0246387110716455,0.0625415856984679,0.0798299494620713,0.0563312402619958,0.0542354821005975,0.0268306705477708,0.0954984895163308,0.0261188065273792,0.123367926558036,0.077051830141027,0.0536111623064702,0.0592272518836082,0.0650430421855716,0.120075233810007,0.113552254401491
"AC078883.1","micro7","magenta",0.0561015516925747,-0.0266466210074452,0.034197320909106,0.0097131936470985,0.0264729742892103,0.066345849037015,0.00777684599040026,0.114623735443626,0.0317028110089318,0.0995184355086173,0.0192231521557751,0.0198507875619652,0.0728684902684542,-0.00867712405239251,0.0820350624359009,0.0384808314158298
"MAP3K20","micro5","blue",0.147176311958725,0.0337350095159819,0.10644296199705,0.142625945411372,0.141004279172601,0.199984202917728,0.119571755859375,0.072596002715989,0.162101359410244,0.0470446198073471,0.160047443901791,0.127424528902965,0.110706838791596,0.117552236475335,0.0587459538272583,0.0472747595988477
"GPR155","micro8","turquoise",0.238022519611567,0.0988527928666156,0.257339865782141,0.169838676350682,0.134376075283203,0.243544497215087,0.122507762650109,0.188062023504175,0.316897416697384,0.0643798551293511,0.0600870519609314,0.181286139444107,0.164218008849238,0.0488027775250716,0.124088973298676,0.0674950462706553
"AC010894.3","micro1","brown",0.0879572745358026,0.166981535876852,0.0654654792379507,0.0571003177654021,0.0484523495512138,0.075004943584992,0.15525027168196,0.0365697328342575,0.0539377486064149,0.0226458626152887,0.0355707451486608,0.0245281167657626,0.0324012990821382,0.0414452463054925,0.116981805497975,0.0181658521551894
"WIPF1","micro12","tan",0.24227553404311,0.0813264032788467,0.181848657467763,0.104895058362996,0.122483050441807,0.208080132909032,0.0742579384884992,0.245639953798164,0.181678056295428,0.206157889565108,0.137042355373437,0.128668688344952,0.25994898764063,0.0932867027336283,0.161166729323709,0.132463432781327
"ATF2","micro8","turquoise",0.249243781834121,0.087700533102394,0.25687524246016,0.179928234624891,0.165007678190522,0.25166192148603,0.0932710046759034,0.199791047250562,0.302991643961175,0.113266513600373,0.171348349841765,0.14377545946723,0.203440097943267,0.14276859866369,0.100017966031322,0.108778514721354
"ATP5MC3","micro1","brown",0.0636432335385453,0.0920821808293753,0.0377225809799441,0.0697063359799097,0.0427709279948351,0.0776778129103364,0.147255933303078,0.0428275147014774,0.0406734607523079,0.0176860141971099,0.0565549321095704,0.0204622230336686,0.0263069106666395,0.0759896701702379,0.0638912421729841,0.069681066089964
"MTX2","micro4","black",0.139747759528085,0.0254322531880492,0.105474919938634,0.114996588908338,0.152929557391558,0.146814531189316,0.0674962134895559,0.0992738705717962,0.139867042944841,0.0338056974950255,0.129007847717399,0.10950355940368,0.105348269267867,0.091912293888758,0.0687416164694848,0.0437124020711829
"NFE2L2","micro8","turquoise",0.34013793756638,0.0622544911615545,0.388503430797809,0.288586793297871,0.322931572348392,0.339491885138827,0.0763599053560812,0.214752075857948,0.451273243415259,0.131919628685346,0.229562928282456,0.285479371337047,0.296737467843038,0.151489140731551,0.142810908865514,0.0929683878554638
"OSBPL6","micro15","midnightblue",0.00229281694440305,-0.0355425643446691,-0.0183059828966061,-0.00366013668116457,-0.00872118313530086,0.0325673636161275,-0.0258953058122715,0.0353643824723783,-0.00727894447487909,0.047913709332058,0.0565967481343594,0.00161713965395235,0.0313425863272761,0.0133565479715955,0.0103506954454345,0.0951409290846278
"TTN-AS1","micro8","turquoise",0.216972215635179,0.0139092386002835,0.232047673822068,0.16538773880198,0.140991830100929,0.22230973977016,0.0482294172854981,0.15911446372652,0.34841841525854,0.0445305661576684,0.0814981547097839,0.106233249398196,0.163524837774726,0.0883017002474734,0.0414455991485314,0.0204241745160842
"SESTD1","micro8","turquoise",0.13702420009521,0.061893573599668,0.194928405432902,0.131969458128008,0.0896150207488848,0.180411605001645,0.0834862942311612,0.0558102698399606,0.270532676117948,-0.076120637498185,0.023525054530249,0.147431231485378,0.080366162083041,0.0625309516757793,0.020089472792994,0.00685487153994626
"SSFA2","micro8","turquoise",0.24769561591705,0.0918242246172629,0.228132849427437,0.184940245572731,0.152135048681125,0.241811106136004,0.106566987175005,0.208521913587193,0.25748414566724,0.103415438592822,0.127911555164452,0.19306543139732,0.165559004205059,0.0976182211046883,0.138066123846028,0.0995742407030258
"DNAJC10","micro14","pink",0.130948503998387,0.0691849795200432,0.0990327438160983,0.0876503263272503,0.0655197689013829,0.0911061025738233,0.0702132820661588,0.138938499972506,0.0887272612032156,0.11098443458356,0.118096690672413,0.070169860403057,0.0841533683918829,0.113025118264719,0.16481249071952,0.0999178977673311
"NCKAP1","micro13","salmon",0.0255372542642682,0.0239106211195835,0.0191671443361696,0.0749119260524366,0.0325085227206853,0.0215031058587234,0.0247948052854509,-0.0202632434914485,0.0201064955753095,-0.00511385761774184,0.0335258816627906,0.0259094945474093,0.0248935824428957,0.0794770134180684,0.0110472702149913,0.0201564967481559
"NUP35","micro4","black",0.0574349566977894,0.0394695570254151,0.0592879093205138,0.0395981285131984,0.0936290965520318,0.0320616872059024,0.023510957698197,0.0052198232713277,0.0320372011486561,0.020108742441904,0.0569412668577594,0.0427827958880089,0.0390116581170615,0.0934677981509564,0.0467646097774025,0.0357290589237221
"ZNF804A","micro8","turquoise",0.227645170958568,0.0824671604722513,0.254239794673093,0.246039049915888,0.171285211555808,0.28772443168879,0.106533491333479,0.115117519319296,0.346615442054118,-0.0446174670194362,0.126338213182638,0.175494626773435,0.163103111609237,0.114384824527723,0.0396964020003297,0.0705970789113506
"ZC3H15","micro1","brown",0.135042984326341,0.0627210671146541,0.116058785153194,0.108420559484753,0.125820127684387,0.101138630652984,0.0654826745570333,0.1123741655979,0.0896270145431263,0.10825304672821,0.100188314280254,0.113404654141682,0.0924754602921983,0.130023486323438,0.123221519355834,0.0971491794798759
"ITGAV","micro8","turquoise",0.325737431964684,0.07860322158894,0.311537723082861,0.30691371734479,0.337349753850008,0.286868412927388,0.0732879584225631,0.223069038909159,0.360470332141166,0.232311542359796,0.31990747042547,0.194285626159968,0.279309363788146,0.258193610530916,0.153788417454359,0.10041712274652
"WDR75","micro8","turquoise",0.129392030813528,0.0375080223726315,0.109381808589755,0.0569935946827118,0.0877178550079783,0.116565135671472,0.0323765329724393,0.112945715976694,0.121013075309035,0.079774399203244,0.103792383361642,0.106290226368556,0.112786837037352,0.0508112780840991,0.0734265772662852,0.0660736051328739
"ANKAR","micro5","blue",0.278399779798565,0.0937540118879737,0.248686396646678,0.180490935002271,0.185629441820169,0.316823317250193,0.121091782719852,0.195020835019863,0.310074721111398,0.101069419060616,0.146591495162586,0.15480169054785,0.233327578133017,0.0848393288530419,0.133488088571742,0.105596414434355
"PMS1","micro14","pink",0.19451916784119,0.126892802795809,0.146897315095796,0.104005151354272,0.130123517345069,0.11109673675812,0.09512104511857,0.193300893966977,0.102285236460389,0.201808250494472,0.140915294861825,0.120614530072574,0.145142386888023,0.0911651709896167,0.267975164421522,0.111001995315752
"HIBCH","micro8","turquoise",0.537361674835771,0.141774998046585,0.561705038611354,0.32543843360242,0.373719536862127,0.521408707682514,0.119286471479271,0.398944609454697,0.691421836863069,0.21126308353431,0.259672583722246,0.318358915710784,0.448901235836952,0.18296693429116,0.212388245377653,0.135876172498256
"NAB1","micro8","turquoise",0.206918937617456,0.0572370467688303,0.213451841448581,0.181877605869304,0.153873894227012,0.208355408580785,0.0518018450743226,0.141619109464084,0.244322283829057,0.0901785758329343,0.140252967216722,0.141890958981871,0.150204550453001,0.115546082616456,0.0719091515663968,0.0943532848225792
"GLS","micro8","turquoise",0.418199615601812,0.135300068111356,0.439017549811922,0.237693564599241,0.274207503433935,0.369266152544599,0.13038385993218,0.33644673192393,0.494610477779511,0.217661334568709,0.229535593823596,0.213289284254416,0.320882296554105,0.162500738167877,0.234598039289883,0.131771797993756
"STAT1","micro8","turquoise",0.207062605258986,0.0930933802490495,0.203532403447503,0.157193244203322,0.134661760208992,0.226342278936691,0.0706508845970114,0.161896383752948,0.3154684783847,0.0361428151973367,0.120311822775389,0.167713676830866,0.166620790487267,0.0609356895275242,0.0759745580691948,0.0751526805627096
"NABP1","micro8","turquoise",0.267074824459468,0.0850718843153275,0.370847110604712,0.190530545342908,0.1740628765321,0.300538070177035,0.0902543623211489,0.14036543038012,0.481376744128205,-0.0257616660988849,0.0157062496787152,0.172398529268602,0.154893360253768,0.0771340789531782,0.0585084863740441,0.0154308081310398
"SLC39A10","micro5","blue",0.149709838012896,0.0744220047559963,0.0678009343285113,0.0430761540480944,0.0534317484102026,0.155887823013057,0.0857371069138509,0.163621144549313,0.0898591360085966,0.167855175842834,0.0605197875522691,0.0517129952250963,0.113501528682843,0.0376839118891233,0.149127969451158,0.0765342587338033
"GTF3C3","micro2","red",0.257863960292838,0.0678213644824213,0.319969885329643,0.167304078520989,0.222215391337783,0.210160438862864,0.0551693918079722,0.200124704078516,0.29093368732735,0.146105903048572,0.12565630667079,0.105712668394979,0.205220311261952,0.12638144202707,0.150186969572385,0.0850660770687129
"PGAP1","micro8","turquoise",0.153142960406581,0.00756314268849852,0.131715144817609,0.100531240385294,0.135377191509782,0.145795085693025,0.0403245593211694,0.126333560871289,0.196628150792959,0.0757136812430168,0.110961233748103,0.0542723509605216,0.159221885049018,0.0521743137584617,0.0814011208199091,-0.00563749197674434
"ANKRD44","micro9","yellow",0.315609086536351,-0.00405313200162654,0.234143463992576,0.0244148598682336,0.16605986204941,0.197047386119764,-0.0479233485464353,0.46207084859411,0.195829852458071,0.506076991277312,0.14952511559215,0.106774704686183,0.322204670530222,0.0436302194143047,0.307770972472832,0.142342863340126
"SF3B1","micro6","green",0.219418634813853,0.110194454019161,0.180087251905371,0.15244370240353,0.149461026697371,0.214471488935787,0.130641221826338,0.173850571949154,0.189247948350189,0.137897964347417,0.151941517823171,0.1565238278714,0.158819275438882,0.1074525168374,0.159094538740882,0.100674853059765
"COQ10B","micro1","brown",0.0435555448238323,0.0530796657197663,0.0379818281628202,0.0283299681773284,0.0200076901956201,0.0484472762022919,0.0669993300784561,0.0296301661955444,0.0369151564592304,0.0101673830201484,0.0130733846901287,0.0209932450632272,0.0354615143889764,0.0591487694699609,0.0271321447391237,0.0512398954406702
"HSPD1","micro8","turquoise",0.401731112953762,0.167152876300015,0.506155379523651,0.305041596871883,0.305394768388838,0.393396776330093,0.122016547697389,0.250808752017333,0.619440043844105,0.0826527655313496,0.163566829632046,0.241367817951177,0.307790073782728,0.129825125889805,0.137930621718954,0.0763173682165285
"HSPE1-MOB4","micro8","turquoise",0.274464714883816,0.0352556866848024,0.336662470288037,0.188780526056421,0.223006708684554,0.253301051736905,-0.00408401133854384,0.211079927126529,0.438558241116971,0.110656958190495,0.129227002367228,0.169094079705795,0.23677057454056,0.105813445313856,0.0622207523236841,0.0100469004329838
"MOB4","micro8","turquoise",0.139578107700316,0.0397015662327386,0.15459634863717,0.06981576366975,0.0533149839503299,0.179398811008239,0.0510809283343716,0.114926103514171,0.230342926412564,0.0123891812209043,-0.00200248811023058,0.0664821406794972,0.0986315722683131,-0.0169849075562768,0.0358409302177869,0.012342748473633
"AC011997.1","micro13","salmon",0.0153132271426722,0.0283019530235945,0.00637017646198154,0.0604673910471575,0.0313040489471001,0.0122237160821777,0.0587814744687495,0.0022979855155037,0.00344609970984595,0.013368226612817,0.0301897142766244,0.01977008827318,0.014182407529799,0.0640257294556499,0.0224677935493463,0.0534999568235059
"SATB2","micro1","brown",0.0650523877931684,0.0170608544819819,0.0632634598774337,0.0674289009154307,0.0693500486261129,0.0794424636531884,0.060350563189796,0.00665486894336617,0.0837765899772838,-0.0253795251988074,0.0252971363133488,0.0496084986504194,0.0321117065051554,0.0428193476083488,0.00662717531882602,-0.00480748971492341
"FTCDNL1","micro5","blue",0.0566284691596797,-0.0260835882635572,0.0334236045524291,-0.000167690583274095,0.0350367681217959,0.0990754096598871,0.000545701552307001,0.0791342407075821,0.0845521680830186,0.0306901850241127,0.0517464959379618,0.0816795904435628,0.0609692803593194,0.0313469277391194,-0.00674138683268281,-0.0124378367629166
"MAIP1","micro2","red",0.152307869293132,0.0391522725015876,0.175702167390743,0.133413954217705,0.109627847116652,0.133666718820654,0.0942117929443368,0.105813238617999,0.184009311053469,0.0361946607025949,0.0551597789049431,0.0512175005722578,0.131974625439654,0.0609073117528055,0.0939695973690347,0.057068300660316
"SPATS2L","micro8","turquoise",0.320225043553548,0.10715724478049,0.31507275662592,0.219520040031151,0.190880826082837,0.383805793358797,0.135002683698891,0.206251561660313,0.45944214492106,0.0231895315949847,0.136705901446227,0.230459156008081,0.242349583586671,0.126261303910933,0.0804562217477794,0.062542005508189
"CLK1","micro2","red",0.344152716936419,0.17538429595025,0.411326354044732,0.224305172462139,0.216136248633258,0.317194004175628,0.157703172703832,0.237149662808463,0.421793474277463,0.112981946892394,0.123148206994813,0.173735395532866,0.271555460749256,0.0877837406311814,0.176538445501462,0.145025736929955
"CFLAR","micro8","turquoise",0.417823914208844,0.0846155256973873,0.482249735239012,0.255747008028257,0.303305358489859,0.376980577403193,0.0728367511834224,0.328681062771481,0.547208858978642,0.167968214673459,0.148136553390972,0.288331452661451,0.339900258219606,0.11666781324075,0.195529968559022,0.100009597759958
"CFLAR-AS1","micro1","brown",0.004552692352976,0.0873811695068277,0.0359799299922133,0.00604245394523182,0.0136760855222413,-0.0366187884331,0.025538907343593,-0.00696588483103229,-0.00278259306348095,-0.0392050850116697,-0.0265918188827903,0.0179026419076467,-0.0518071148204216,-0.0446993986156566,0.0193518676370162,-0.00123407676449221
"CASP10","micro8","turquoise",0.24625424163624,0.052776682146809,0.290487544561233,0.140768602510452,0.137127518473326,0.249599734568765,0.061219399817239,0.239921279329411,0.365631968047651,0.0901203234638728,0.0895606405695519,0.109321123847624,0.210665980707764,0.121261578740303,0.122621968597076,0.0370860946502338
"NOP58","micro8","turquoise",0.275891036470919,0.0878166575928549,0.33422072207294,0.218769229999308,0.250129062348835,0.247124098012287,0.0490601934608909,0.176685229484638,0.397382117455872,0.0755460050306305,0.109569679199002,0.187185971357258,0.236566343636369,0.125065803434338,0.0937614568408413,0.0658769564853786
"NBEAL1","micro3","greenyellow",0.17535205886318,0.243112602492357,0.164998485570354,0.198308381705508,0.0749407739775284,0.173269331743719,0.138299581054555,0.102098833505476,0.187910492689425,0.0128168855862297,0.0829648621551033,0.110881534917554,0.0989793500520963,0.0618503476293675,0.0644357637598063,0.0797961126332903
"CYP20A1","micro5","blue",0.158761546906328,0.0457042642871049,0.147044854009071,0.0970443976737047,0.120104830002553,0.203679890858572,0.0711289269112335,0.0819230857121869,0.167911211877185,0.0387398153656251,0.0943731192812491,0.092880456026223,0.125725834686625,0.0897938525782938,0.0446382453896896,0.0314658609512096
"RAPH1","micro9","yellow",0.138791044740277,-0.0112740928724244,0.0633827399807416,0.127556812078139,0.113657269925411,0.104531942252251,0.030090347223706,0.130758613208958,0.0592183338772559,0.187109446055608,0.198057813197779,0.0734284614558513,0.112115954641599,0.139077976895377,0.146486660105757,0.07495646714202
"NRP2","micro8","turquoise",0.160985251652606,0.0641110835590008,0.17417331977727,0.154630132812264,0.147619161624768,0.176141796025076,0.102952914655139,0.106695395026367,0.217204104033394,0.0476271248393211,0.119730165138067,0.119400987303804,0.13182719667438,0.0871577426847865,0.0473580556743989,0.0796041744016796
"INO80D","micro8","turquoise",0.199836023946057,0.0758776532893476,0.216386380358211,0.171289809261178,0.137691576451837,0.208694752821092,0.0851204870658054,0.139627731585344,0.257112146086863,0.0708132166834115,0.108764307867421,0.0912599367311043,0.148550013493159,0.0684405446073942,0.133850596947568,0.0726845321999161
"EEF1B2","micro1","brown",0.0342940828260983,0.410374462993108,0.0477677764792828,0.0738445340006248,0.036193698463669,0.0086177323125802,0.159469380929336,-0.00415286908943106,0.001886425551401,-0.00611292401919755,0.0249600877712698,0.0734233182898573,-0.0187230515985564,0.0208044704953984,0.0670230701524757,0.0378756499392872
"CREB1","micro4","black",0.235593462265863,0.0166728177465927,0.250331914600341,0.140594799652411,0.232969108281943,0.206701447074207,0.0193588320709056,0.215781284306898,0.277071464432305,0.15432211331414,0.131835554909773,0.158766820011578,0.207184158441031,0.0886114144035248,0.113121160035716,0.0514178475782227
"IDH1","micro6","green",0.188999238834701,0.0991316806515834,0.171568017152723,0.174923745584416,0.109723024464302,0.2554357304584,0.210772538963583,0.131267587402563,0.232638509829203,0.0188789028051711,0.118260428518659,0.132619888811798,0.130677253838564,0.118428506469182,0.0603328513614061,0.117005468361029
"PIKFYVE","micro2","red",0.279413511813651,0.0662025609688797,0.309216113157804,0.150386256443107,0.193064861574394,0.215194373114518,0.0202764076962499,0.236402068235207,0.312249101131737,0.154235460400588,0.134250042946578,0.200314402025471,0.240939427462188,0.104434535741927,0.144995851426884,0.0850390112385256
"KANSL1L","micro8","turquoise",0.41082772037427,0.110675589680206,0.46269061976555,0.247466787287131,0.271824051631356,0.370370439696554,0.0702594024171509,0.317520437673382,0.519635997724883,0.148771789500291,0.144959297843979,0.235410787326635,0.346871939456094,0.0803965931860378,0.191133867564351,0.108965640056175
"ERBB4","micro6","green",0.0551967310952357,0.0347158723576608,0.0139132393504209,0.0688337908268742,0.0080972028993454,0.0758731645661634,0.0378621098408499,0.0225500174644447,0.0606608992942748,-0.00647343023284816,0.0208445330801667,0.0378233009873422,-0.0057870397525168,0.017198664178639,0.0330509481378002,0.0239419380855635
"IKZF2","micro8","turquoise",0.142861802169414,0.078596494333335,0.131228500806468,0.0392104005989014,0.0431755231862525,0.106422234494227,0.0294727633876144,0.139623583620763,0.151333473715447,0.0949291739311984,0.0594147122940253,0.0663465230890804,0.122746880063323,0.0649720685005434,0.0934367112533974,0.0519192936154469
"SPAG16","micro8","turquoise",0.133294581915691,0.0298113118346894,0.162451931184555,0.0723017844175587,0.147064911185563,0.150406684295309,0.0438444331847841,0.106841110195114,0.180387154918752,0.0740682745528912,0.0609002522241754,0.0504300953417511,0.142947355504027,0.0960692879107043,0.083777634199431,0.0839717651364229
"ATIC","micro5","blue",0.11902916708143,0.0245417089998043,0.0740651463540086,0.0842882677244957,0.079127518824626,0.122382833618258,0.0646234858663711,0.143833163262457,0.0708633367385102,0.113277610007308,0.0899707755925066,0.0120746578956508,0.0939164902759831,0.0655450959992167,0.11053007836218,0.0738801842266032
"XRCC5","micro14","pink",0.196573685013636,0.0922998828021676,0.176798173711118,0.109514959213366,0.170937542168549,0.119353451642076,0.0535908321373784,0.143651656281118,0.121525162759084,0.163233055471993,0.116775175966088,0.0988263258209968,0.178792059287034,0.1094459792212,0.248770069126946,0.070399610753894
"SMARCAL1","micro3","greenyellow",0.124223952661855,0.0915203914576432,0.0755460398729897,0.135966579950125,0.0586297324989471,0.140042844037846,0.0816030158198385,0.0902618208040641,0.108592841986411,0.0576329590185941,0.108915881389388,0.0929367827037667,0.0538915456924458,0.0888919694945358,0.0828298911740491,0.109682336553592
"RPL37A","micro1","brown",0.156741034779812,0.340648048754108,0.144755947746449,0.166163794156456,0.0856048555725566,0.141657372397826,0.196598302941733,0.0789448161862156,0.119566531915166,0.0198892604350992,0.0780586474490388,0.0989757446558391,0.0749459107777173,0.0797381226467019,0.11383210036117,0.119092791177166
"DIRC3","micro3","greenyellow",0.0610946224717272,0.049140065144601,0.0758549544137905,0.194128669429379,0.0994130462844413,0.0808226480542385,0.0976891927005741,-0.0191712006232137,0.117521797205795,-0.0590202722655933,0.108899605045164,0.118487228962423,0.0411104599715311,0.116986359070924,-0.0242332513594836,0.0598231796188494
"ARPC2","micro5","blue",0.201013565927952,0.104070136315935,0.160873354825794,0.18508040879203,0.147521068557879,0.241673480271695,0.165739971805605,0.176900789285595,0.192561611562943,0.128799516750126,0.179933599202204,0.110721800144888,0.161918328998415,0.183884679521042,0.128117411504843,0.159907032790586
"PNKD","micro8","turquoise",0.0866901195363596,0.0327717275532198,0.0975802180410269,0.0596644099056767,0.0519716150592645,0.111721548598788,0.0342800423748904,0.0707370767716728,0.140647463175992,0.00172183019102353,0.0270318867797759,0.0470218339029871,0.05709042931011,0.0327235638674312,0.0651028313634656,0.0991151509559637
"SLC11A1","micro8","turquoise",0.256988254428271,0.121284564077811,0.24585264988941,0.270368342238761,0.253830370022644,0.344534222896768,0.233053940946416,0.11462995622126,0.416907575527792,-0.0271834411635621,0.219535483661425,0.203709259305241,0.209548820066844,0.203792991731604,0.0196287776012486,0.0746687114395126
"USP37","micro13","salmon",0.0905965550256221,0.0323980917848093,0.0650626159376425,0.0955993554401018,0.0504646455216439,0.0732928760779044,0.0498459653178377,0.0586681000327277,0.0582094046302019,0.0802373078351487,0.112780294247176,0.0610113297573415,0.0846963384860518,0.115273329692643,0.0827832123729459,0.0283901207149067
